"X0","Y0","Z0","treatments","days","L","a","b","YI","C","H"
42.08,42.35,29.18,"T1130",0,71.11156058778984,5.916070894739834,20.632259766477357,54.14781582054309,21.46369115280473,1.2915496652444964
42.34,42.48,28.32,"T1130",0,71.20060376093481,6.316165159116371,22.07130420712664,56.9114877589454,22.957273612534255,1.2920745587776985
43.33,43.59,29.61,"T1130",0,71.95359840217465,6.026315006402882,21.450745449603637,55.23239275063087,22.281179342666935,1.2969186559195407
43.38,43.1,25.66,"T1130",0,71.62279037002239,7.600295628926834,26.94808450177635,65.72343387470998,27.99935270612453,1.2959018213977684
43.8,33.97,18.72,"T1130",0,64.938752215924,37.650240453864555,27.80886614559901,106.62584633500147,46.80676919568004,0.6361719460885304
43.89,44.16,29.38,"T1130",0,72.33531135509726,6.033081486420566,22.446846561671883,56.694746376811594,23.243472046685095,1.3082295050727746
32.64,32.1,16.48,"T1130",1,63.425446819838,8.079522616182889,29.847232432067084,75.73333333333333,30.921448374215075,1.3064360159873905
37.29,37.08,19.75,"T1130",1,67.33700676002441,7.127421787402943,29.930890349160055,72.26591154261057,30.767813351439013,1.3370209173094665
38.07,38.06,21.32,"T1130",1,68.06481286609139,6.526973241402223,28.248018017640987,68.65580662112454,28.99227313645742,1.3437218927476036
35.37,35.18,18.87,"T1130",1,65.88856630410736,6.972204590531161,29.148817520070878,71.83456509380328,29.97107271471301,1.3360141615266354
37.71,37.58,20.29,"T1130",1,67.70991760988012,6.89028226091043,29.546406206497622,71.21181479510378,30.339184388417202,1.3416889094701931
34.66,34.74,19.58,"T1130",1,65.54573670307386,6.025200426935163,27.169816305693683,67.96200345423142,27.8298752830457,1.352567124129429
38.66,38.93,22.39,"T1130",1,68.70052920666997,5.682637614074282,27.423704450262587,66.14795787310557,28.006283866808246,1.3664717771128758
37.66,37.93,21.38,"T1130",1,67.96899142686368,5.610996809380097,27.973444644526978,67.33983654099657,28.5306307409298,1.3728402748396205
37.12,37.43,21.65,"T1130",1,67.59839347355008,5.443210889469141,26.844860673949377,65.62810579748864,27.391149836963567,1.3707430773497513
40.06,40.55,23.79,"T1130",1,69.85948425493004,5.109773514092919,26.999530459004273,64.26485819975339,27.47879965304207,1.3837543298955675
36.09,35.67,17.85,"T1130",2,66.26700606158327,7.766953425649481,31.857515571046836,76.46257359125316,32.79065208067232,1.3316587163221425
36.07,35.85,18.44,"T1130",2,66.40515410623458,7.104537854378535,30.897057988547026,74.26276150627615,31.70335393096344,1.344782824215046
36.39,36.29,19.44,"T1130",2,66.74091360512551,6.725541559475634,29.501451459361693,71.57012951226233,30.258363265010026,1.3466537174155222
37.76,37.56,19.3,"T1130",2,67.69506489175257,7.116746907827986,31.41882937730096,74.2140575079872,32.214762547472375,1.3480430557080922
33.75,33.25,16.79,"T1130",2,64.36282696967906,7.967298086337449,30.79607351449358,76.39879699248121,31.80999815634464,1.31763556792712
38.25,38.36,20.56,"T1130",2,68.28510950453177,6.157868667804545,30.031225916818016,70.81960375391031,30.65605774715482,1.3685508399609954
34.92,34.84,18.45,"T1130",2,65.62390559363533,6.580000019551891,29.52998366891977,72.16016073478761,30.25419534120799,1.3515536423310814
35.96,36.03,19.12,"T1130",2,66.5428405011331,6.142394706590116,29.78426389452149,71.50041631973356,30.411040568682335,1.3674180741214297
38.39,38.57,20.67,"T1130",2,68.43863463343028,5.9463257195862536,30.090685721049006,70.59631838216231,30.672596184971944,1.3756965281747036
37.83,37.9,20.03,"T1130",2,67.94684770446906,6.258657461395478,30.447291071297442,71.74300791556728,31.083891757619256,1.3680631373714727
33.49,32.71,15.23,"T1130",4,63.925403463579386,8.940439114107413,33.48837956071002,81.69795169672884,34.66126104392687,1.3099094674118952
37.43,36.9,17.94,"T1130",4,67.20193844103004,8.167495734046682,33.28493379454807,78.30352303523036,34.272362105246245,1.3301695073231334
34.56,34.23,17.5,"T1130",4,65.14472428516409,7.4095400547867225,30.64613471626181,75.04177621969035,31.52914297710542,1.3335715114192257
34.86,34.33,16.85,"T1130",4,65.22366657085337,8.099777242520146,32.15206957904564,77.94873288668803,33.15662783809957,1.3240106075942197
36.83,36.21,17.16,"T1130",4,66.6800690837948,8.446459254180972,34.005492710578665,79.958022645678,35.03878149168087,1.3273381032855045
34.95,34.64,17.41,"T1130",4,65.46741766074399,7.3571242430361945,31.39012500468763,75.8700923787529,32.24076960832955,1.3405748160356876
37.42,37.14,18.64,"T1130",4,67.38193237883922,7.358991773956602,32.18064781720849,75.76521270866989,33.01134432076898,1.3459843061239056
36.04,35.82,18.02,"T1130",4,66.38216159552483,7.1031722931741985,31.708012496434556,75.46063651591288,32.493893474013966,1.3504165598202
34.22,33.78,16.44,"T1130",4,64.78756858709822,7.77386285461501,32.28243341173525,78.0793368857312,33.20524733630941,1.3344876495718174
37.49,37.3,18.96,"T1130",4,67.50149795919081,7.072176954687926,31.751895192475523,74.7710455764075,32.52996365187593,1.3516412300424605
37.11,37.6,19.94,"Quercetin",0,67.72476505921772,4.865656105212723,30.23582319600846,70.11808510638296,30.6248202227291,1.411240694103935
37.28,37.99,19.58,"Quercetin",0,68.0132438679548,4.179856920922376,31.424139003764285,70.97551987365097,31.700910334046913,1.4385583599628489
37.52,38.04,20.05,"Quercetin",0,68.05008532324162,4.805440899352254,30.587260460432542,70.38012618296531,30.962441194316497,1.4149641341747827
38.21,38.79,20.48,"Quercetin",0,68.59887395178102,4.676604466950285,30.721923852532473,70.12116524877545,31.07583039181903,1.4197323385065708
39.2,39.82,20.68,"Quercetin",0,69.34113368364687,4.639736755282731,31.628096642822623,70.9573078854847,31.966602171736195,1.425138565566227
44.6,45.31,25.73,"Quercetin",0,73.09554934578034,4.830715831119104,29.374555741125953,65.80048554403001,29.769117226238677,1.4078028534459803
45.25,45.78,25.93,"Quercetin",0,73.40255256488707,5.387418994523497,29.58279911299877,66.47924858016601,30.069357937651304,1.3906572386158607
46.09,46.94,27.12,"Quercetin",0,74.15137416109042,4.562789556372238,28.996837202891147,64.43971026842779,29.35363037695187,1.414721362868717
47.16,48.37,27.17,"Quercetin",0,75.05770180955207,3.6753164979508868,30.481816861204436,65.25656398594168,30.70259126718976,1.4508015257036195
48.16,49.47,28.61,"Quercetin",0,75.74279337456973,3.50292500089483,29.46630302743354,63.307459066100655,29.673784687269553,1.4524726214853516
37.34,36.67,18.46,"Quercetin",1,67.0287104044511,8.619946355128306,31.93197406289512,76.97736569402782,33.07498212726193,1.3071337238965812
38.84,38.34,19.62,"Quercetin",1,68.27045886813295,8.110932025741091,31.790426128417092,75.42514345331246,32.80881606752271,1.3209881806915218
37.16,36.32,18.11,"Quercetin",1,66.76370724639017,9.172336080351561,32.18247519919504,78.10627753303964,33.46406220287254,1.293147667348385
37.8,37.27,19.02,"Quercetin",1,67.4791054941967,8.177458610023391,31.59504061564167,75.72524818889185,32.63613673250393,1.317532972615876
37.67,37.05,19.1,"Quercetin",1,67.31452577518397,8.464498546435328,31.154006177961268,75.49689608636979,32.28342975241408,1.3055020237081405
29.34,28.82,14.91,"Quercetin",1,60.62244064343871,7.929604537307289,28.529379884058258,75.470506592644,29.61087882328034,1.2996940428932313
29.13,28.45,14.87,"Quercetin",1,60.29312651973372,8.540247394377253,28.054305197444542,75.65623901581722,29.325413307718808,1.2752908773084985
28.93,28.18,14.29,"Quercetin",1,60.051009892036035,8.809931961978101,29.000220004107803,77.65436479772889,30.308871002749967,1.2758675218791864
27.91,27.19,14.07,"Quercetin",1,59.14978199964591,8.691026715237305,27.97316159949137,76.53769768297167,29.292178396907033,1.269559803484194
27.92,27.33,14.41,"Quercetin",1,59.278542127574624,8.17574583231978,27.383319043250644,74.87376509330407,28.577770762240142,1.280655050540609
40.24,39.36,18.03,"Quercetin",2,69.01124029438544,9.327105632083388,36.22050173737148,82.3053861788618,37.40213423828875,1.3187629395703526
33.96,32.88,14.5,"Quercetin",2,64.06362671543107,9.990401614423828,35.42070678492475,85.45863746958638,36.802643839282744,1.2958879013062015
37.44,36.52,16.76,"Quercetin",2,66.9153450116796,9.43547444313353,35.26118632696627,82.57831325301204,36.501773096002594,1.3093338576055542
38.97,38.21,17.85,"Quercetin",2,68.1751053211838,8.93578333020878,35.14734188070294,81.02747971735147,36.26546380516113,1.3218331280651752
37.59,36.83,17.18,"Quercetin",2,67.1492932521494,8.916313501534546,34.77234597062069,81.19576432256316,35.897307569763335,1.3197848066989948
30.76,30.03,13.99,"Quercetin",2,61.68009832681153,8.741065145453309,32.52869439485544,81.72960372960375,33.68266882108599,1.3082792122097755
30.59,29.64,13.56,"Quercetin",2,61.342354503167584,9.562758308015063,32.996117721397475,83.60863697705803,34.35389542892962,1.2887098846233573
29.17,28.16,12.86,"Quercetin",2,60.03301391173994,9.815781334352513,32.49604833525872,84.18323863636365,33.94617387293145,1.2774499929528458
25.63,24.72,11.53,"Quercetin",2,56.801581095154205,9.496944685368048,30.447981053472816,83.2710355987055,31.894694050728564,1.2684516042463243
29.25,28.48,13.53,"Quercetin",2,60.319933664076004,8.887353253968389,31.307384282534723,81.10323033707864,32.54439058386445,1.294198864774839
39.61,38.6,19.92,"Quercetin",4,68.46052126858191,9.72962365484914,31.54253468173156,76.64663212435232,33.009045284788805,1.2715958612078102
35.09,34.07,15.35,"Quercetin",4,65.01809620577234,9.77191379686987,35.09907908243135,84.07455239213385,36.43399033441473,1.299263188358025
38.03,37.02,16.61,"Quercetin",4,67.29203265158132,9.7286852220283,36.23290076392263,83.93246893571043,37.516268656645174,1.3084792026551053
36.81,35.98,16.61,"Quercetin",4,66.5046403658639,9.13656772021082,34.875327857513284,82.01834352418012,36.05225877632413,1.3145764333084546
35.18,34.28,15.97,"Quercetin",4,65.18421461857582,9.3625387923848,33.9959100502399,81.9784130688448,35.26158012317248,1.3020564954161895
30.03,28.94,12.74,"Quercetin",4,60.72863958828073,10.102517925875077,34.003034762352726,86.15756738078784,35.472062831084344,1.2819963565564647
30.85,29.8,13.36,"Quercetin",4,61.48127236701674,9.932827694025981,33.73145344657499,84.98791946308724,35.16350405772532,1.2844226191007402
30.03,29.06,13.12,"Quercetin",4,60.83454536740152,9.646027498630305,33.217969368105805,84.41569167240195,34.59016240847602,1.2881830456322503
27.88,26.96,12.27,"Quercetin",4,58.937284555294696,9.487748015033715,32.138333577169966,84.1253709198813,33.50954860206605,1.2837343464187059
31.46,30.54,14.04,"Quercetin",4,62.11737961521011,9.442889421848344,33.16196772059092,83.12508185985592,34.48020103965129,1.2933878709906643
21.89,20.31,8.4,"NC",0,52.18590834375344,12.832959762170692,32.01534890248764,94.11718365337273,34.49155580146405,1.189567977790539
23.02,21.21,8.96,"NC",0,53.17856442337019,13.744078676984905,31.86653707514551,94.14427157001413,34.704119119216585,1.163600556195867
23.03,21.42,9.09,"NC",0,53.406127129449416,12.808366019659733,31.838188103046683,92.6377217553688,34.317990351688096,1.1883124700097807
24.0,21.88,8.87,"NC",0,53.899450522115615,15.001868480922608,33.40308638817192,97.43053016453382,36.617239630733714,1.1486775812654832
24.48,22.66,8.92,"NC",0,54.72038631949104,13.558066161851512,34.655114443813,96.55428067078554,37.21287566371241,1.1978744399583936
28.27,26.84,12.04,"NC",0,58.82593627158313,11.51088731511074,32.55666769076188,87.26974664679584,34.53168310273734,1.2309493954217627
28.41,25.82,9.42,"NC",0,57.86579933266904,16.199911146952907,38.47706661330002,102.16731216111543,41.748314652611974,1.1722950521356488
29.34,27.67,11.84,"NC",0,59.58942509532524,12.382257761934357,34.41008545104371,90.36790748102638,36.57012835677657,1.2253789844071017
30.09,27.49,10.4,"NC",0,59.42515925685717,15.94780923649014,38.18461805874311,100.00436522371771,41.381127047671995,1.1751675517360693
32.78,31.5,14.65,"NC",0,62.92746854505906,10.726290188549314,33.1091644686512,83.90285714285714,34.803305489869274,1.2574986553036192
25.25,23.64,9.99,"NC",1,55.725537802440556,12.529326691181286,33.029298296772126,91.92301184433164,35.32589097689543,1.208226358496399
21.99,19.51,7.64,"NC",1,51.278620661376905,17.210062657971147,33.11300803328257,102.76166068682727,37.31832737012109,1.0914839072628337
18.38,16.26,6.72,"NC",1,47.31376933177554,16.4748971178022,29.74727784254123,100.88068880688805,34.004746346407465,1.0650183448304986
24.23,22.47,9.22,"NC",1,54.522172071528274,13.32489249632135,33.34569723481773,94.53137516688919,35.909445611352055,1.1906360691557905
21.99,19.53,7.52,"NC",1,51.301602258607986,17.111004049216504,33.58887436382195,103.30773169482846,37.69613959811958,1.0996373736762586
20.24,18.37,7.27,"NC",1,49.94183697391463,14.596519785891104,32.168424037003454,99.08002177463256,35.325145362537036,1.1448257674407512
19.46,17.56,6.96,"NC",1,48.958027150969116,14.947977253747691,31.647832416333898,99.8359908883827,35.00039029255121,1.1295350127487596
21.26,19.3,7.69,"NC",1,51.0363601557647,14.816553956881695,32.51489766454457,98.76373056994818,35.731622427382064,1.1432247497070855
21.58,20.0,8.49,"NC",1,51.837211526538496,12.881095965336097,31.109708763845166,93.11499999999998,33.67100551868718,1.178233540727454
19.58,17.75,7.1,"NC",1,49.191470147625154,14.546763184383805,31.515155791861805,98.79661971830984,34.7104215435057,1.138354371322364
22.81,20.32,7.45,"NC",2,52.197097367312296,17.0231212212672,35.38945320396334,104.82185039370077,39.27085502238866,1.1224456992725018
18.02,16.05,6.2,"NC",2,47.04001891742756,15.753076381142872,31.378912495636722,102.76386292834891,35.111188599632285,1.105528049160524
19.05,16.69,6.53,"NC",2,47.86703697516345,17.564455367993116,31.456803485131136,104.62672258837627,36.02833021215916,1.0615516704739005
20.38,18.02,6.73,"NC",2,49.520356448917866,17.100662355298834,33.51236585268514,105.17536071032185,37.62328159576397,1.0989592351383726
22.33,20.42,8.11,"NC",2,52.308786229434986,14.344889515946146,33.22322330755873,97.87365328109694,36.18782146204183,1.1632029354431488
16.86,15.06,6.33,"NC",2,45.716266612881476,15.153010882651753,28.55997001943824,98.74501992031871,32.3308772896897,1.0829942846319056
20.39,18.25,7.07,"NC",2,49.79793725422033,15.953173906127383,32.674870593245565,101.94520547945204,36.36139334465179,1.1166010220788647
17.85,16.01,6.81,"NC",2,46.987605657829626,15.072121136422478,28.83196918317771,97.62273579013117,32.53384825886268,1.0891090996804498
22.2,20.59,9.11,"NC",2,52.4978233915093,12.929694085166755,30.20778104895069,91.10927634774163,32.85859134286405,1.166366029098318
18.49,16.63,7.28,"NC",2,47.79041178224216,14.996544653201216,28.421708017311666,95.91340950090198,32.13549187668949,1.0852788456497346
25.2,23.3,9.26,"NC",4,55.38001412649871,13.806175191579174,34.69730655709189,96.3107296137339,37.34318620226973,1.1920986954790962
16.52,14.42,6.2,"NC",4,44.82933602774889,17.07309730661255,27.567390272052805,101.06518723994449,32.42609532541241,1.0162903329581117
19.53,17.07,6.56,"NC",4,48.34811504474257,17.9301300101018,32.16597488525622,105.71060339777388,36.82579941424336,1.0622701466606033
21.52,19.48,7.75,"NC",4,51.24411879857695,15.154336218286046,32.65762775733197,99.23305954825462,36.002424320499806,1.1363310267459428
20.66,18.61,7.43,"NC",4,50.22776721448753,15.416923104822954,32.06767196701008,99.77968833960239,35.5811340938395,1.1226570984593187
20.0,18.11,7.25,"NC",4,49.62925474866056,14.758016808483932,31.704316558385937,98.9232468249586,34.970884297567295,1.1351365046720865
17.19,14.92,6.13,"NC",4,45.52442973306298,17.802505520862933,29.057884136196023,103.92359249329762,34.077702875824066,1.0211224176508005
19.79,17.73,7.17,"NC",4,49.166975886387405,15.705180994347423,31.207977391607223,100.00564015792442,34.93695125422765,1.1045580726081388
21.32,19.62,8.35,"NC",4,51.40482573671129,13.51383513407428,30.838727888938912,93.97859327217125,33.66973236957727,1.1577902099301367
16.72,14.77,7.23,"NC",4,45.317553827681486,16.091184164448713,24.345314586207213,93.01150981719701,29.182538445371723,0.9867576197056132
20.57,18.13,6.99,"NCT",0,49.65340535056389,17.455080520593746,32.73148218841695,104.35852178709321,37.09487514780266,1.080879674779439
21.82,20.06,8.19,"NCT",0,51.904981013689905,13.716541567926788,32.249904098362734,95.95314057826522,35.045682001328736,1.1686543432364394
22.16,19.94,7.5,"NCT",0,51.76930636451178,15.884649954087116,34.468418174965635,102.38114343029088,37.95252238848139,1.138959145874849
22.48,20.84,8.62,"NCT",0,52.7739382089504,13.029781860160906,32.28878517861443,94.22840690978887,34.81868555293392,1.1872428747906336
22.95,21.3,9.19,"NCT",0,53.27627438998624,13.006420706645482,31.293411382151515,92.18122065727698,33.8887086731086,1.1768904769573583
23.92,21.84,8.96,"NCT",0,53.85682889537581,14.833754953757438,33.035958578603484,96.7032967032967,36.21346221000318,1.148758957240876
24.13,22.72,6.69,"NCT",0,54.78275000817385,11.76459894550269,42.74318320843476,104.73151408450705,44.33266853166344,1.3022077603403037
24.38,22.58,9.88,"NCT",0,54.63706325403503,13.483091709614037,31.486509092255055,91.82285208148804,34.25191990044533,1.1662031177089878
26.49,24.05,8.9,"NCT",0,56.13782038190075,15.934289111218858,37.16424422519387,101.75966735966735,40.436154840807546,1.1657509743242234
29.08,27.52,12.04,"NCT",0,59.45258658991342,11.97011686107724,33.63709927408996,88.88081395348837,35.70347525441787,1.2289100921304454
27.12,25.94,11.92,"NCT",1,57.98005442479726,10.564643325516654,31.419764989991016,85.11333847340013,33.14835321130823,1.2464302976712418
22.74,20.3,8.19,"NCT",1,52.174715646844575,16.801157288859226,32.71496381069839,100.61970443349753,36.77700019550661,1.0963581958393913
19.44,17.5,7.34,"NCT",1,48.88395864072102,15.166162166760477,30.083675640423422,97.73028571428573,33.690354924023616,1.1038480913029032
24.99,23.64,10.76,"NCT",1,55.725537802440556,11.421360659186918,30.758051432758293,87.06260575296108,32.81013878738441,1.2152478259430237
21.29,19.11,7.81,"NCT",1,50.815653161779835,15.910691699983492,31.7045287129296,99.28100470957614,35.472908694959045,1.10567550836281
20.66,19.01,7.84,"NCT",1,50.698903573659265,13.386162935979273,31.396465265582485,95.39400315623355,34.131032643644296,1.1677752275051965
18.8,16.85,6.66,"NCT",1,48.07047704941054,15.400839756627093,31.28900562237622,100.91632047477744,34.87388332328931,1.1133981015527212
18.96,17.34,7.24,"NCT",1,48.68561133163428,13.574202965363769,30.114810459025755,95.70011534025375,33.03272309586264,1.147320195700003
21.72,20.3,8.81,"NCT",1,52.174715646844575,12.085087354725966,30.626272245687147,90.95073891625616,32.92442692042345,1.194954893579399
19.17,17.52,7.56,"NCT",1,48.90866692895874,13.688299715351626,29.317197170784148,94.31506849315069,32.35533339417057,1.1339747678248002
22.11,19.97,7.96,"NCT",2,51.80327594732543,15.506410999298781,32.87617446411532,99.46519779669505,36.349575368553104,1.1300757962377488
19.12,17.49,7.06,"NCT",2,48.87159743664198,13.592715507310615,31.115831967671824,97.14122355631791,33.95521924392582,1.1589379498563044
19.23,17.3,7.28,"NCT",2,48.63583400429442,15.170158051027949,29.87933253809144,97.67398843930634,33.50982256316822,1.1009965092222056
20.18,18.01,7.2,"NCT",2,49.508234273535024,16.1699195235977,31.683333054246642,101.04608550805106,35.57105411463011,1.098894766748615
19.71,18.01,7.67,"NCT",2,49.508234273535024,13.834040407596115,29.95227168568615,94.93947806774017,32.992715152472044,1.1381156900711398
17.57,16.05,7.07,"NCT",2,47.04001891742756,13.339890672295962,27.919838978085608,93.42928348909655,30.943013617148495,1.1250719987310427
16.04,14.35,6.27,"NCT",2,44.73074697971083,14.766642682500386,27.107542797296368,96.7595818815331,30.868634770911015,1.0719982004510882
17.56,15.88,6.66,"NCT",2,46.81665724447911,14.248564641164362,29.127247338011685,97.08564231738033,32.42557835757364,1.1158394157816844
19.86,18.23,7.37,"NCT",2,49.77389269251266,13.438450848197947,31.506772151798934,96.59133296763575,34.25300939515833,1.167634032570393
18.14,16.44,6.93,"NCT",2,47.54654263623225,14.206502618132665,29.329848320511264,96.55352798053526,32.58933443848167,1.1197306105382305
26.27,24.93,11.48,"NCT",4,57.007153411716985,11.279751145053307,30.940042195617078,86.06819093461692,32.93203602817319,1.2212026848603692
21.47,19.23,7.83,"NCT",4,50.95521628930629,16.163208353553504,31.873943781001866,99.74934997399895,35.73790139942257,1.1014865743144742
19.52,17.51,7.2,"NCT",4,48.89631513666643,15.516790129310953,30.628300059645607,99.10679611650485,34.334582281728274,1.1018698518603756
22.53,20.91,8.68,"NCT",4,52.85085432473174,12.927517350923456,32.22166010134557,93.91487326637973,34.71823850003154,1.189250887762738
18.47,16.45,7.0,"NCT",4,47.55942456292533,15.887596625432876,29.08281774180621,98.6115501519757,33.1394932721607,1.0708074256720603
19.13,17.36,7.21,"NCT",4,48.71047129231832,14.33833363555026,30.270275792890722,97.02649769585253,33.494438464049786,1.1284279873410197
16.79,14.94,6.43,"NCT",4,45.55190826719117,15.471786153378408,27.86879467900787,98.2289156626506,31.875474641745637,1.0639961299887069
18.33,16.64,6.98,"NCT",4,47.80319543224014,14.102659604264323,29.579854427787833,96.53605769230766,32.769693252804004,1.125908334780879
22.16,20.75,8.84,"NCT",4,52.674792557488104,11.981692225740915,31.389929127120286,91.53927710843375,33.598937471265586,1.2061603159496048
20.05,18.43,7.92,"NCT",4,50.013551915666994,13.349392705638842,29.931426904038027,93.69940314704286,32.77341303741701,1.1512744386193934
24.51,22.42,8.19,"NC+T1130",0,54.469824834306365,14.768079649227218,36.672048616666984,101.21052631578948,39.533976858761704,1.1879587683745545
24.62,22.71,8.44,"NC+T1130",0,54.77236369107564,13.939819895020133,36.339181448442524,99.37120211360633,38.92113419529842,1.2045046937163157
27.2,25.27,9.5,"NC+T1130",0,57.337550993419086,13.657673921187996,37.31540234765216,97.9263949347052,39.73627196032188,1.219933725555195
29.8,28.04,10.92,"NC+T1130",0,59.924858696163454,12.694721409618525,37.54001981112438,94.75320970042794,39.62838678381241,1.244703579129562
29.86,27.77,10.26,"NC+T1130",0,59.680376242007895,13.9765312249851,39.03869760036434,98.47029168167087,41.46520632308099,1.2269970292748908
30.13,28.38,10.99,"NC+T1130",0,60.230503146654826,12.627559625294825,37.867920098322394,94.84496124031008,39.91784857257847,1.2489288538909922
31.04,29.19,11.19,"NC+T1130",0,60.948948135120844,12.931899646960677,38.54245650401475,95.47721822541966,40.654089361870234,1.2470759252532622
31.89,30.01,11.34,"NC+T1130",0,61.66284949792724,12.972042500826952,39.35459591037834,95.96401199600133,41.43739984497614,1.252391931770402
33.91,32.22,12.76,"NC+T1130",0,63.5242962644984,12.140746389596446,38.77172675765366,92.73494723774051,40.62812472495692,1.2673339565975805
34.23,32.46,12.68,"NC+T1130",0,63.721261270292615,12.404688905493956,39.31726801765335,93.57239679605668,41.22770756680599,1.2651786000377192
22.63,20.86,8.32,"NC+T1130",1,52.79593179478256,13.621777717254258,33.33955659869412,96.5829338446788,36.014981082541375,1.182917877803311
24.16,22.26,8.69,"NC+T1130",1,54.301788846764566,13.968967837122259,34.69007107063705,97.54447439353099,37.396966365206765,1.187982485741985
25.11,23.19,9.08,"NC+T1130",1,55.26750782805749,13.907946938235604,35.07968364217571,97.09357481673133,37.73612582753968,1.1933390984678829
21.62,19.74,7.91,"NC+T1130",1,51.54196716410834,14.3422054199977,32.60194563007147,97.71529888551166,35.61721094043647,1.1563575705818097
26.46,24.52,9.58,"NC+T1130",1,56.6047126892946,13.798380727783666,35.80240135137318,96.71288743882543,38.369353046848204,1.2029358785094189
24.84,22.97,9.03,"NC+T1130",1,55.04142337123197,13.72741921109888,34.851331048666445,96.74967348715717,37.457406664917265,1.1955725248630689
25.71,23.82,9.36,"NC+T1130",1,55.90712221734617,13.688394887922673,35.28913929207745,96.5037783375315,37.850964407572924,1.2007707654200912
25.22,23.17,8.84,"NC+T1130",1,55.24701393538818,14.464476649911518,35.824793571775594,98.8830384117393,38.63465955869379,1.187056187055863
19.05,17.02,6.77,"NC+T1130",1,48.28522591647807,15.76191682784389,31.225729170980543,101.10340775558167,34.978338787702505,1.103337310339105
24.11,21.97,8.42,"NC+T1130",1,53.995159610880705,15.071817730075153,35.066907355102174,99.84342284934002,38.168674081502054,1.1648656042784085
23.13,21.15,8.1,"NC+T1130",2,53.11327078908293,14.521571228362895,34.645031505227365,99.38723404255322,37.565332940606474,1.1738884887413243
20.47,18.42,6.69,"NC+T1130",2,50.0016102453783,15.466542062272548,34.49983878982172,103.74701411509228,37.808104949702695,1.1493506413888563
21.68,19.64,7.28,"NC+T1130",2,51.427721399388105,15.116965269998783,34.6929314951495,102.00407331975559,37.8433895773289,1.1598673000013089
25.17,23.13,8.8,"NC+T1130",2,55.20599074282332,14.428654433598197,35.88550655494595,98.96065715520969,38.6775858795409,1.1885026921039354
22.32,20.32,7.42,"NC+T1130",2,52.197097367312296,14.780206798534367,35.49992611822438,101.89173228346456,38.453858940382446,1.1762795598953466
25.29,23.18,8.73,"NC+T1130",2,55.25726235525558,14.717535623766986,36.20489220294313,99.72993960310612,39.08196610028188,1.1846932375650034
21.06,19.08,7.39,"NC+T1130",2,50.78067113802322,14.96311479840351,33.16858301746796,100.22746331236897,36.38749378367334,1.1470088022451963
22.05,19.95,7.32,"NC+T1130",2,51.780633342219716,15.325364633346938,35.15229260682621,102.58045112781956,38.34775712686427,1.1596703339927044
23.58,21.44,8.42,"NC+T1130",2,53.427722067722,15.179271988541965,34.088566763449236,99.14738805970148,37.31542150489889,1.1518667705659378
20.07,17.93,7.08,"NC+T1130",2,49.41109495138652,16.045206281471046,31.96983802324196,101.42108198549919,35.77036745474227,1.1056412523223973
21.82,19.75,7.83,"NC+T1130",4,51.55337050168177,15.232104119685951,32.90524414716648,99.39139240506329,36.259786103858744,1.1372600214398723
24.48,22.45,9.02,"NC+T1130",4,54.50124250446696,14.502651571438097,33.952345838042085,96.98530066815145,36.92003101987524,1.1671083356631327
23.86,21.72,8.34,"NC+T1130",4,53.72865093972027,15.121860431792422,34.879419112059,99.90976058931861,38.01637200619328,1.1617087951343144
21.83,19.77,7.92,"NC+T1130",4,51.57616563433871,15.180650891738756,32.62558848795476,98.87303995953462,35.9844575571484,1.1352929100759739
26.51,24.33,9.49,"NC+T1130",4,56.416693646569215,14.814491769795435,35.75900145726298,98.12330456226881,38.70627018478883,1.1780345081016943
21.92,19.86,7.87,"NC+T1130",4,51.678553920670055,15.159895188581352,32.979018562878935,99.27190332326285,36.296529964990945,1.1399192300708048
24.49,22.31,8.69,"NC+T1130",4,54.354386344199426,15.178999753257095,34.78075641104198,99.21918422232181,37.94868970114273,1.159293170154305
22.48,20.24,7.59,"NC+T1130",4,52.1074821558464,15.902437261471224,34.72328831661833,102.41600790513836,38.191547001581796,1.141329278692897
18.81,16.66,6.72,"NC+T1130",4,47.828747375473185,16.494465064540996,30.635171021330265,101.76230492196878,34.793405715329406,1.0768902910607525
23.27,21.14,8.29,"NC+T1130",4,53.10237651544895,15.197601966112806,33.970525932728265,99.32923368022705,37.215100935864186,1.1501265655753452
14.99,13.95,6.22,"NC+Quercetin",0,44.16114017663281,11.051004549143318,26.332287820981826,90.27956989247313,28.55720720645165,1.1734445803698363
16.87,16.09,7.04,"NC+Quercetin",0,47.092345165911446,9.277216265221988,28.124461686013547,87.82597886886266,29.615065199316096,1.252172414748015
19.06,16.22,7.2,"NC+Quercetin",0,47.261808890436114,20.22443108973321,27.81018584200714,103.35881627620222,34.38653878293571,0.942027289780382
19.53,18.27,7.69,"NC+Quercetin",0,49.821964255535775,11.577331687717296,30.42111162966713,92.2112753147236,32.54963351240828,1.2071522169169049
20.43,19.22,7.03,"NC+Quercetin",0,50.943608241866784,11.210699058469665,34.802777664492226,97.28720083246618,36.56382237326469,1.2591707532412693
20.94,19.64,8.1,"NC+Quercetin",0,51.427721399388105,11.597869909467207,31.738911867822484,92.75560081466398,33.79155387060985,1.2204554359948976
21.08,19.87,8.06,"NC+Quercetin",0,51.6899112885491,11.139802438624724,32.33031366219578,92.797181680926,34.19567779511838,1.2389741055105679
